"Hogar","Factor","Comuna","Personas","Vehículos","BicicletasAdulto","BicicletasNino","IngresoHogar","Hombres","Mujeres","LicenciasdeConducir","PasesEscolares","Trabajadores","Estudiantes","Jubilados","DuenosdeCasa","Desempleados","Otros","Niños","Jovenes","AdultoJovenes","Adultos","AdultoMayores","Discapacidad","ViajesTrabajo","ViajesEstudio","ViajesOtro"
"198","19.646472930908","PIRQUE","3","1","2","0","719678","2","1","1","1","2","1","0","1","0","0","0","0","0","3","0","0","4","0","2"
"199","72.030601501465","QUILICURA","5","0","1","0","1211239","3","2","0","0","4","1","0","0","0","0","0","1","0","4","0","0","7","2","0"
"200","339.45263671875","MELIPILLA","2","2","0","0","290000","1","1","1","0","1","0","1","1","0","0","0","0","0","0","2","0","4","0","0"
"201","109.30107116699","MAIPU","4","0","1","0","401065","1","3","0","1","1","2","0","1","0","0","0","1","0","3","0","0","2","4","0"
"202","69.352577209473","PUENTE ALTO","4","0","0","0","697904","2","2","0","1","3","1","0","0","0","0","0","1","1","2","0","0","4","2","2"
"203","111.73406982422","PUENTE ALTO","3","0","0","0","191948","2","1","0","0","0","0","1","1","0","1","0","0","0","1","2","0","0","0","0"
"204","173.93165588379","PUDAHUEL","4","2","2","1","2538466","1","3","2","0","2","1","1","0","0","0","0","1","0","3","0","0","4","2","2"
"205","206.86848449707","ESTACION CENTRAL","6","0","1","0","966700","5","1","0","3","3","3","0","0","0","0","0","2","1","3","0","0","6","6","0"
"206","149.15608215332","PROVIDENCIA","2","0","0","0","90787","0","2","0","2","0","2","0","2","0","0","0","0","2","0","0","0","0","1","3"
"207","86.247146606445","MAIPU","4","0","0","0","1144131","1","3","0","0","4","0","0","0","0","0","0","0","1","3","0","1","4","0","9"
"208","74.446487426758","PUDAHUEL","4","0","1","2","190000","2","2","0","0","1","3","0","0","0","0","1","2","0","1","0","0","1","6","0"
"209","96.27848815918","PADRE HURTADO","3","0","0","0","693337","2","1","0","0","2","0","1","0","0","0","0","0","0","3","0","0","3","0","0"
"210","154.70373535156","SAN MIGUEL","2","0","0","0","688736","1","1","0","0","0","0","2","0","0","2","0","0","0","0","2","1","0","0","4"
"211","167.75755310059","PROVIDENCIA","1","0","0","0","607336","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","2"
"212","171.43576049805","LA FLORIDA","2","2","0","0","1745078","1","1","2","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"213","126.55893707275","ÑUÑOA","2","0","2","0","65817","1","1","0","2","1","2","0","0","0","0","0","0","1","1","0","0","1","5","2"
"214","141.36640930176","LAS CONDES","2","2","2","1","950794","1","1","1","1","2","1","0","0","0","0","0","0","0","2","0","0","3","2","0"
"215","105.73141479492","RECOLETA","2","0","0","0","240000","1","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","2"
"216","47.949821472168","PEDRO AGUIRRE CERDA","6","0","1","0","670000","2","4","0","2","2","2","2","0","0","0","0","1","1","2","2","0","4","4","2"
"217","82.061782836914","SAN JOAQUIN","4","0","0","0","70047","2","2","0","0","0","1","0","1","1","1","1","1","0","2","0","0","0","2","2"
"218","231.67170715332","LA GRANJA","1","0","0","0","120000","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"219","51.535709381104","QUILICURA","6","1","99","98","805205","3","3","1","1","3","1","0","1","0","1","0","2","0","4","0","0","6","2","2"
"220","57.06750869751","LAMPA","5","1","2","1","1092616","2","3","2","1","2","1","1","1","0","0","0","1","0","3","1","0","4","2","4"
"221","139.98004150391","CONCHALI","6","1","0","0","1324588","2","4","1","2","3","2","1","0","0","0","0","1","1","4","0","0","6","4","2"
"222","119.24905395508","SANTIAGO","4","0","1","0","105035","1","3","1","0","1","1","0","1","0","1","1","1","0","2","0","0","2","2","6"
"223","187.8484954834","HUECHURABA","6","0","0","2","600000","4","2","0","2","1","4","0","1","0","0","1","3","0","2","0","0","2","8","2"
"224","97.650215148926","LA GRANJA","2","0","1","0","225000","1","1","0","0","1","0","1","0","0","0","0","0","0","1","1","1","3","0","1"
"225","98.688484191895","ÑUÑOA","3","1","0","0","303901","1","2","1","1","0","1","1","1","0","1","0","1","0","1","1","0","0","2","9"
"226","43.407207489014","INDEPENDENCIA","2","0","0","1","197876","1","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","4"
"227","126.06787872315","SANTIAGO","2","0","1","0","1100000","0","2","1","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"228","29.095056533814","PIRQUE","4","0","2","0","401218","2","2","0","2","1","2","0","1","0","0","0","1","0","3","0","0","2","2","5"
"229","197.56498718262","SAN MIGUEL","5","2","1","0","1745310","2","3","4","1","3","1","0","1","0","0","0","0","0","5","0","1","4","2","4"
"230","22.070266723633","LAS CONDES","1","1","98","98","1292282","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","7"
"231","33.169384002685","PEDRO AGUIRRE CERDA","7","0","1","1","318025","7","0","0","0","0","2","2","1","1","1","1","2","1","3","0","0","0","4","4"
"232","131.66830444336","LO PRADO","4","0","0","0","783000","2","2","0","1","1","1","1","1","0","2","0","0","1","1","2","2","2","0","4"
"233","65.065620422363","PEÑALOLEN","4","0","0","0","480000","3","1","0","0","1","2","0","1","0","0","0","2","0","2","0","1","2","2","15"
"234","68.388534545898","PUDAHUEL","4","0","0","0","318000","1","3","0","1","1","1","1","0","1","0","0","1","0","2","1","1","1","2","4"
"235","100.33834075928","LA REINA","2","0","0","0","629924","0","2","0","1","0","1","0","1","0","0","0","0","0","2","0","1","0","0","4"
"236","86.79907989502","LA FLORIDA","3","0","0","0","538744","1","2","0","0","1","1","0","1","0","0","0","1","0","2","0","0","2","2","0"
"237","68.010498046875","LA PINTANA","5","0","0","0","840000","3","2","0","0","3","0","2","0","0","0","0","0","0","3","2","0","6","0","0"
"238","86.820640563965","LAS CONDES","2","2","0","0","736538","0","2","1","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","2"
"239","133.44551086426","CERRO NAVIA","2","0","0","0","320000","1","1","0","0","1","0","1","0","0","0","0","0","0","2","0","0","1","0","2"
"240","249.40995788574","MELIPILLA","7","0","2","2","800000","3","4","0","0","3","2","2","0","0","0","1","1","0","3","2","0","6","4","8"
"241","93.034049987793","PADRE HURTADO","6","0","0","2","680000","3","3","0","0","2","2","1","2","0","0","0","2","0","2","2","0","4","4","0"
"242","122.18825531006","LAS CONDES","1","0","1","0","700000","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"243","131.20263671875","PEÑALOLEN","2","1","2","0","419535","1","1","1","0","1","0","0","1","0","0","0","0","0","0","2","0","2","0","2"
"244","82.661582946777","PUENTE ALTO","4","0","3","1","752712","3","1","0","0","3","0","0","0","1","0","0","0","2","2","0","0","4","0","6"
"245","61.896945953369","LAS CONDES","2","1","0","0","2278150","1","1","2","0","2","0","0","2","0","0","0","0","0","2","0","0","6","0","0"
"246","128.29006958008","MACUL","3","0","1","0","414491","1","2","0","0","2","1","0","0","0","0","0","1","1","1","0","0","0","0","2"
"247","110.40451049805","INDEPENDENCIA","3","0","0","0","539127","1","2","0","0","1","0","2","0","0","0","0","0","0","1","2","2","2","0","4"
"248","69.551765441895","RENCA","1","0","0","0","130000","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","4"
"249","99.142768859863","PUENTE ALTO","3","0","1","0","400264","0","3","0","3","1","3","0","0","0","0","0","1","1","1","0","0","1","6","0"
"250","77.528648376465","PUENTE ALTO","2","1","0","0","353000","1","1","1","0","1","0","1","0","0","0","0","0","0","1","1","0","2","0","2"
"251","110.40451049805","INDEPENDENCIA","3","0","2","0","549494","2","1","0","1","2","1","0","0","0","0","0","0","1","2","0","0","4","2","0"
"252","39.522064208984","PUENTE ALTO","4","1","0","0","752558","2","2","2","1","2","1","0","0","0","1","1","1","0","2","0","0","2","2","2"
"253","68.741729736328","LA PINTANA","5","0","2","0","613000","4","1","0","1","3","1","0","0","0","1","1","1","1","2","0","0","4","2","0"
"254","110.07077026367","MAIPU","3","0","0","0","500000","1","2","0","2","1","2","0","0","0","0","0","1","1","1","0","0","2","0","0"
"255","127.68229675293","SANTIAGO","2","0","2","0","1992185","1","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"256","96.766090393066","CONCHALI","2","0","0","0","220000","1","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","4"
"257","55.737102508545","PUENTE ALTO","4","1","0","0","719259","2","2","1","1","1","2","0","1","0","0","0","2","0","2","0","0","2","4","12"
"258","82.340766906738","SAN JOAQUIN","10","0","0","0","1023698","5","5","0","3","4","4","0","2","0","0","0","4","0","5","1","0","10","8","6"
"259","126.23651123047","SAN BERNARDO","6","0","1","0","254987","3","3","0","0","2","2","0","1","0","2","2","1","2","1","0","0","2","4","8"
"260","84.274681091309","PUDAHUEL","5","1","1","1","386313","3","2","1","0","1","1","0","1","0","2","2","1","0","2","0","0","2","2","28"
"261","312.96673583984","SAN JOAQUIN","5","0","0","0","227238","3","2","1","1","0","2","1","1","1","0","0","1","1","2","1","0","0","4","6"
"262","103.88294219971","LA FLORIDA","3","0","1","0","372710","1","2","1","1","1","1","0","1","0","0","0","0","0","2","1","1","0","0","3"
"263","74.510391235352","PUENTE ALTO","4","0","1","2","900000","3","1","0","1","2","2","0","0","0","0","0","2","0","2","0","0","2","0","0"
"264","77.313819885254","LO ESPEJO","5","0","0","0","520000","2","3","1","1","1","1","1","0","1","1","1","1","0","2","1","1","2","2","2"
"265","54.159893035889","SAN BERNARDO","4","0","0","0","519831","2","2","0","0","2","0","0","1","0","1","1","0","0","3","0","0","4","0","0"
"266","294.49957275391","PEÑALOLEN","1","0","0","0","108072","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","2"
"267","69.201866149902","LA PINTANA","4","0","0","0","640000","3","1","0","1","3","1","0","1","0","0","0","0","1","3","0","0","5","2","2"
"268","80.908500671387","PUENTE ALTO","4","0","0","1","668955","1","3","0","0","2","1","0","1","0","0","0","1","2","1","0","0","4","0","0"
"269","75.680160522461","MAIPU","3","1","1","0","400663","1","2","1","1","1","1","0","0","1","0","0","1","0","2","0","0","2","2","6"
"270","91.027328491211","LA FLORIDA","4","0","0","0","566238","3","1","0","2","2","2","0","0","0","0","0","1","0","3","0","0","3","4","6"
"271","102.99382781982","PEÑAFLOR","3","0","0","0","420000","1","2","0","1","2","1","0","0","0","0","0","1","0","2","0","0","4","2","0"
"272","67.799667358398","LO BARNECHEA","1","1","0","0","264979","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","2"
"273","210.51849365234","MAIPU","1","0","0","0","200000","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","4"
"274","122.02185821533","LA REINA","3","0","0","0","945356","1","2","2","0","2","1","0","0","0","2","0","0","0","3","0","0","4","2","4"
"275","184.13479614258","VITACURA","3","0","0","0","532584","1","2","0","1","0","1","2","0","0","0","0","0","1","0","2","2","0","2","5"
"276","313.9299621582","EL BOSQUE","4","2","0","0","1178069","2","2","2","0","4","0","0","0","0","0","0","0","0","3","1","0","8","0","8"
"277","60.831523895264","SAN MIGUEL","5","0","2","0","522404","2","3","0","2","1","2","0","2","0","0","0","1","1","2","1","1","2","4","2"
"278","253.61070251465","SAN RAMON","3","1","1","0","484936","1","2","1","0","2","0","0","1","0","0","0","0","2","1","0","0","4","0","0"
"279","59.391925811768","LA PINTANA","6","0","0","0","200000","4","2","0","0","1","4","0","1","0","0","1","2","1","2","0","2","2","8","6"
"280","126.90698242188","SANTIAGO","1","0","0","0","166189","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0"
"281","58.807510375977","COLINA","3","0","0","0","350000","1","2","0","0","1","0","0","1","0","1","1","0","0","2","0","0","2","0","4"
"282","39.335964202881","PIRQUE","3","0","0","0","450000","1","2","1","0","2","0","0","1","0","0","0","0","0","1","2","0","2","0","2"
"283","73.214019775391","ÑUÑOA","4","1","2","0","862884","1","3","4","2","1","2","0","1","0","0","0","0","1","3","0","0","0","4","0"
"284","96.962875366211","LA FLORIDA","1","1","0","0","218199","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","4"
"285","157.80451965332","LA GRANJA","3","0","0","0","80000","0","3","0","1","0","0","0","2","0","1","1","0","1","1","0","0","0","0","6"
"286","56.946262359619","PEÑALOLEN","4","0","2","0","900000","2","2","0","0","3","0","0","1","0","0","0","0","0","3","1","2","4","0","2"
"287","117.17242431641","RECOLETA","5","0","0","0","585000","1","4","0","1","2","2","1","0","0","0","0","2","0","2","1","0","4","0","6"
"288","126.17987060547","CERRILLOS","3","0","1","0","600000","2","1","2","0","1","0","2","0","0","0","0","0","0","1","2","0","2","0","4"
"289","106.05574798584","VITACURA","1","0","0","0","348754","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"290","16.478485107422","LA PINTANA","2","0","0","0","107000","0","2","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","6"
"291","123.75438690185","LA FLORIDA","2","1","0","0","950040","1","1","2","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","2"
"292","107.98755645752","PUDAHUEL","1","0","0","0","450000","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"293","61.392978668213","PROVIDENCIA","4","1","2","0","1134932","2","2","2","2","1","2","1","0","0","0","0","0","2","2","0","0","2","4","0"
"294","43.990146636963","ÑUÑOA","4","1","3","0","1974809","3","1","1","2","2","2","0","0","0","0","0","0","1","3","0","0","3","2","7"
"295","409.74682617188","SAN JOAQUIN","2","0","0","0","392373","0","2","0","0","2","0","0","0","0","0","0","0","1","1","0","0","3","0","0"
"296","105.59272766113","RECOLETA","4","0","0","0","710000","1","3","0","1","3","1","0","0","0","0","0","1","0","3","0","0","4","2","6"
"297","107.1841506958","MACUL","3","0","1","1","434415","2","1","0","0","1","1","0","0","0","1","0","1","0","2","0","0","2","0","0"
"298","116.43298339844","LO PRADO","4","0","2","1","1041915","1","3","0","1","1","1","2","0","0","0","0","1","0","1","2","2","2","2","4"
"299","75.207557678223","LA FLORIDA","3","1","0","1","575801","2","1","1","2","1","2","0","0","0","0","0","2","0","1","0","0","2","4","0"
"300","226.09596252441","ÑUÑOA","3","1","2","1","1867030","2","1","2","0","2","2","0","0","0","0","0","1","0","2","0","0","3","3","4"
"301","87.323738098145","MAIPU","3","0","0","0","555289","1","2","0","1","1","1","0","1","0","0","0","1","0","2","0","0","2","2","0"
"302","340.07107543945","VITACURA","6","5","0","0","1788274","2","4","5","1","3","2","0","1","0","0","0","0","2","4","0","0","0","0","12"
"303","126.98348236084","PROVIDENCIA","2","0","0","0","300000","0","2","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","5"
"304","96.978492736816","PEÑALOLEN","6","0","2","1","544099","2","4","0","2","2","3","0","1","0","0","0","3","1","2","0","0","4","0","4"
"305","107.45938110352","SANTIAGO","1","0","0","0","326504","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","2"
"306","81.013336181641","PEÑALOLEN","3","0","0","0","366132","1","2","0","0","1","1","0","1","0","0","0","0","0","2","1","1","2","2","0"
"307","128.1477355957","SAN BERNARDO","2","0","0","0","340908","0","2","0","0","1","0","1","1","0","0","0","0","0","1","1","1","2","0","0"
"308","34.780212402344","EL MONTE","3","0","0","0","222040","1","2","0","1","1","1","1","1","0","0","0","0","0","1","2","1","2","0","2"
"309","64.072387695312","MAIPU","5","1","0","0","1213173","2","3","1","1","3","1","0","0","0","1","1","1","1","2","0","0","6","0","0"
"310","81.575889587402","LA CISTERNA","5","0","1","2","1193543","3","2","1","1","2","1","2","0","0","0","0","1","0","2","2","2","2","0","4"
"311","167.77400207519","MAIPU","8","0","0","0","935507","4","4","1","0","3","1","1","1","0","2","2","1","1","4","0","0","4","2","4"
"312","67.214057922363","PEÑAFLOR","5","1","0","2","1533846","2","3","2","2","2","3","0","0","0","0","0","3","0","2","0","0","4","0","6"
"313","175.16409301758","LA CISTERNA","5","2","1","1","929502","3","2","2","1","1","2","0","1","0","1","1","2","0","2","0","0","2","4","4"
"314","68.389213562012","PUENTE ALTO","4","0","0","0","367000","1","3","1","2","1","1","1","1","0","0","0","0","1","2","1","1","2","2","2"
"315","105.55662536621","PUENTE ALTO","2","1","2","0","520000","1","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"316","47.581607818604","EL MONTE","6","0","1","0","674748","4","2","0","0","3","1","0","1","0","1","1","1","1","2","1","0","6","0","2"
"317","86.506683349609","PUENTE ALTO","2","0","0","0","229701","1","1","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","2"
"318","96.630805969238","PUENTE ALTO","6","0","0","1","295400","3","3","0","2","2","2","0","1","0","1","1","2","1","2","0","0","0","4","0"
"319","81.52465057373","MAIPU","4","0","0","0","337116","1","3","0","1","1","2","0","1","0","0","0","2","0","2","0","0","3","4","2"
"320","49.814186096191","MAIPU","5","1","1","0","744407","2","3","2","0","2","0","0","3","0","0","0","0","0","4","1","1","4","0","0"
"321","76.096221923828","LA FLORIDA","3","0","0","1","484465","2","1","1","0","1","1","0","1","0","1","0","1","0","1","1","0","2","2","8"
"322","79.25244140625","LAS CONDES","2","1","1","0","1951909","1","1","2","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0","2"
"323","97.116264343262","PROVIDENCIA","3","1","1","0","1415811","2","1","3","0","3","0","1","1","0","1","0","0","0","1","2","0","7","0","0"
"324","61.384834289551","SAN BERNARDO","3","1","2","0","200000","2","1","1","0","1","1","0","1","0","0","0","1","0","2","0","0","2","2","2"
"325","86.24861907959","LA REINA","4","1","1","0","485550","3","1","3","2","1","2","0","1","0","0","0","1","0","3","0","0","2","4","5"
"326","163.01988220215","SANTIAGO","5","1","0","0","1247477","4","1","1","0","5","0","0","0","0","0","0","0","0","5","0","0","9","0","0"
